retroID,Last,First,Bat,Throw,Team,Pos,season
hersm101,Hershberger,Mike,R,R,CHA,OF,61
horlj101,Horlen,Joe,R,R,CHA,P,61
kemmr101,Kemmerer,Russ,R,R,CHA,P,61
landj103,Landis,Jim,R,R,CHA,OF,61
larsd102,Larsen,Don,R,R,CHA,P,61
lepct101,Lepcio,Ted,R,R,CHA,3B,61
lolls101,Lollar,Sherm,R,R,CHA,C,61
lookd101,Look,Dean,R,R,CHA,OF,61
lownt101,Lown,Turk,R,R,CHA,P,61
martj107,Martin,J.C.,L,R,CHA,1B,61
mclic101,McLish,Cal,B,R,CHA,P,61
minom101,Minoso,Minnie,R,R,CHA,OF,61
peteg101,Peters,Gary,L,L,CHA,P,61
pierb101,Pierce,Billy,L,L,CHA,P,61
pilaa101,Pilarcik,Al,L,L,CHA,OF,61
pizaj101,Pizarro,Juan,L,L,CHA,P,61
rivej101,Rivera,Jim,L,L,CHA,PR,61
robif102,Robinson,Floyd,L,R,CHA,OF,61
roseb102,Roselli,Bob,R,R,CHA,C,61
scorh101,Score,Herb,L,L,CHA,P,61
shawb103,Shaw,Bob,R,R,CHA,P,61
sievr101,Sievers,Roy,R,R,CHA,1B,61
smita102,Smith,Al,R,R,CHA,3B,61
stalg103,Staley,Gerry,R,R,CHA,P,61
torge101,Torgeson,Earl,L,L,CHA,1B,61
wynne101,Wynn,Early,B,R,CHA,P,61
altmg101,Altman,George,L,R,CHN,OF,61
andeb102,Anderson,Bob,R,R,CHN,P,61
ashbr101,Ashburn,Richie,L,R,CHN,OF,61
banke101,Banks,Ernie,R,R,CHN,SS,61
barrc101,Barragan,Cuno,R,R,CHN,C,61
bertd101,Bertell,Dick,R,R,CHN,C,61
bouce101,Bouchee,Ed,L,L,CHN,1B,61
brewj102,Brewer,Jim,L,L,CHN,P,61
brocl102,Brock,Lou,L,L,CHN,OF,61
burwd101,Burwell,Dick,R,R,CHN,P,61
cardd101,Cardwell,Don,R,R,CHN,P,61
curtj102,Curtis,Jack,L,L,CHN,P,61
draks102,Drake,Sammy,B,R,CHN,OF,61
drotd101,Drott,Dick,R,R,CHN,P,61
ellsd101,Ellsworth,Dick,L,L,CHN,P,61
elstd101,Elston,Don,R,R,CHN,P,61
freeg101,Freese,George,R,R,CHN,PH,61
heisa101,Heist,Al,R,R,CHN,OF,61
hobbg101,Hobbie,Glen,R,R,CHN,P,61
hubbk101,Hubbs,Ken,R,R,CHN,2B,61
kindj101,Kindall,Jerry,R,R,CHN,2B,61
mathn101,Mathews,Nelson,R,R,CHN,OF,61
mcanj102,McAnany,Jim,R,R,CHN,OF,61
morhm101,Morhardt,Moe,L,L,CHN,1B,61
murpd105,Murphy,Danny,L,R,CHN,OF,61
roacm101,Roach,Mel,R,R,CHN,1B,61
rodga101,Rodgers,Andre,R,R,CHN,1B,61
santr102,Santo,Ron,R,R,CHN,3B,61
schaj105,Schaffernoth,Joe,R,R,CHN,P,61
schub101,Schultz,Barney,R,R,CHN,P,61
tayls102,Taylor,Sammy,L,R,CHN,C,61
thacm101,Thacker,Moe,R,R,CHN,C,61
thomf103,Thomas,Frank,R,R,CHN,OF,61
willb104,Williams,Billy,L,R,CHN,OF,61
willb106,Will,Bob,L,L,CHN,OF,61
wrigm101,Wright,Mel,R,R,CHN,P,61
zimmd101,Zimmer,Don,R,R,CHN,2B,61
andeh101,Anderson,Harry,L,R,CIN,PH,61
baile101,Bailey,Ed,L,R,CIN,C,61
baumj102,Baumer,Jim,R,R,CIN,2B,61
bellg103,Bell,Gus,L,R,CIN,OF,61
bevah101,Bevan,Hal,R,R,CIN,PH,61
blasd101,Blasingame,Don,L,R,CIN,2B,61
bridm101,Bridges,Marshall,B,L,CIN,P,61
brosj101,Brosnan,Jim,R,R,CIN,P,61
cardl101,Cardenas,Leo,R,R,CIN,SS,61
chace101,Chacon,Elio,R,R,CIN,2B,61
coleg101,Coleman,Gordy,L,R,CIN,1B,61
cookc101,Cook,Cliff,R,R,CIN,3B,61
edwaj101,Edwards,Johnny,L,R,CIN,C,61
freeg102,Freese,Gene,R,R,CIN,3B,61
gainj101,Gaines,Joe,R,R,CIN,OF,61
gernd101,Gernert,Dick,R,R,CIN,1B,61
henrb101,Henry,Bill,L,L,CIN,P,61
hookj101,Hook,Jay,L,R,CIN,P,61
huntk101,Hunt,Ken,R,R,CIN,P,61
jay-j101,Jay,Joey,B,R,CIN,P,61
johnd106,Johnson,Darrell,R,R,CIN,C,61
johnk102,Johnson,Ken,R,R,CIN,P,61
jones102,Jones,Sherman,L,R,CIN,P,61
jonew101,Jones,Willie,R,R,CIN,3B,61
kaske101,Kasko,Eddie,R,R,CIN,SS,61
lyncj102,Lynch,Jerry,L,R,CIN,OF,61
maloj102,Maloney,Jim,L,R,CIN,P,61
nunnh101,Nunn,Howie,R,R,CIN,P,61
ostec103,Osteen,Claude,L,L,CIN,OF,61
otooj101,O'Toole,Jim,B,L,CIN,P,61
pinsv101,Pinson,Vada,L,L,CIN,OF,61
postw101,Post,Wally,R,R,CIN,OF,61
purkb101,Purkey,Bob,R,R,CIN,P,61
robif103,Robinson,Frank,R,R,CIN,OF,61
schmb101,Schmidt,Bob,R,R,CIN,C,61
whisp101,Whisenant,Pete,R,R,CIN,OF,61
zimmj101,Zimmerman,Jerry,R,R,CIN,C,61
alleb101,Allen,Bob,L,L,CLE,P,61
antoj103,Antonelli,Johnny,L,L,CLE,P,61
asprk101,Aspromonte,Ken,R,R,CLE,2B,61
bellg102,Bell,Gary,R,R,CLE,P,61
bondw101,Bond,Walt,L,R,CLE,OF,61
clint101,Cline,Ty,L,L,CLE,OF,61
dailb101,Dailey,Bill,R,R,CLE,P,61
delam101,de la Hoz,Mike,R,R,CLE,2B,61
dilld101,Dillard,Don,L,R,CLE,OF,61
essec101,Essegian,Chuck,R,R,CLE,OF,61
frant101,Francona,Tito,L,L,CLE,OF,61
funkf101,Funk,Frank,R,R,CLE,P,61
granj101,Grant,Mudcat,R,R,CLE,P,61
haleb101,Hale,Bob,L,L,CLE,1B,61
hamis101,Hamilton,Steve,L,L,CLE,P,61
hawkw101,Hawkins,Wynn,R,R,CLE,P,61
heldw101,Held,Woodie,R,R,CLE,SS,61
hemar101,Heman,Russ,R,R,CLE,P,61
joneh103,Jones,Hal,R,R,CLE,1B,61
kirkw101,Kirkland,Willie,L,R,CLE,OF,61
kubij101,Kubiszyn,Jack,R,R,CLE,3B,61
latmb101,Latman,Barry,R,R,CLE,P,61
lockb101,Locke,Bobby,R,R,CLE,P,61
lupla101,Luplow,Al,L,R,CLE,OF,61
mcdos101,McDowell,Sam,L,L,CLE,P,61
morgj101,Morgan,Joe,L,R,CLE,OF,61
niemb101,Nieman,Bob,R,R,CLE,OF,61
perrj102,Perry,Jim,B,R,CLE,P,61
philb102,Phillips,Bubba,R,R,CLE,3B,61
pierj102,Piersall,Jim,R,R,CLE,OF,61
powev101,Power,Vic,R,R,CLE,1B,61
romaj101,Romano,John,R,R,CLE,C,61
schaj105,Schaffernoth,Joe,R,R,CLE,P,61
stigd101,Stigman,Dick,R,L,CLE,P,61
tempj101,Temple,Johnny,R,R,CLE,2B,61
thomv101,Thomas,Valmy,R,R,CLE,C,61
aguih101,Aguirre,Hank,R,L,DET,P,61
alusg101,Alusik,George,R,R,DET,OF,61
bertr101,Bertoia,Reno,R,R,DET,3B,61
boros101,Boros,Steve,R,R,DET,3B,61
browd102,Brown,Dick,R,R,DET,C,61
brucb101,Bruce,Bob,R,R,DET,P,61
brutb101,Bruton,Bill,L,R,DET,OF,61
bunnj101,Bunning,Jim,R,R,DET,P,61
casaj101,Casale,Jerry,R,R,DET,P,61
cashn101,Cash,Norm,L,L,DET,1B,61
chith101,Chiti,Harry,R,R,DET,C,61
colar101,Colavito,Rocky,R,R,DET,OF,61
cottc101,Cottier,Chuck,R,R,DET,SS,61
donoj103,Donohue,Jim,R,R,DET,P,61
fernc102,Fernandez,Chico,R,R,DET,SS,61
fiscb101,Fischer,Bill,R,R,DET,P,61
fox-t101,Fox,Terry,R,R,DET,P,61
foytp101,Foytack,Paul,R,R,DET,P,61
freeb103,Freehan,Bill,R,R,DET,C,61
gernd101,Gernert,Dick,R,R,DET,PH,61
gladf102,Gladding,Fred,L,R,DET,P,61
grzej101,Grzenda,Joe,R,L,DET,P,61
housf103,House,Frank,L,R,DET,C,61
kalia101,Kaline,Al,R,R,DET,OF,61
klinr102,Kline,Ron,R,R,DET,P,61
koplh101,Koplitz,Howie,R,R,DET,P,61
laryf101,Lary,Frank,R,R,DET,P,61
maxwc101,Maxwell,Charlie,L,L,DET,OF,61
mcaud101,McAuliffe,Dick,L,R,DET,SS,61
montm101,Montejo,Manny,R,R,DET,P,61
mortb101,Morton,Bubba,R,R,DET,OF,61
mossd101,Mossi,Don,L,L,DET,P,61
niscr101,Nischwitz,Ron,B,L,DET,P,61
osbob101,Osborne,Bobo,L,R,DET,1B,61
regap101,Regan,Phil,R,R,DET,P,61
roarm101,Roarke,Mike,R,R,DET,C,61
stalg103,Staley,Gerry,R,R,DET,P,61
thomg102,Thomas,George,R,R,DET,OF,61
virgo101,Virgil,Ozzie,R,R,DET,3B,61
wertv101,Wertz,Vic,L,R,DET,PH,61
woodh101,Woodeshick,Hal,R,L,DET,P,61
woodj107,Wood,Jake,R,R,DET,2B,61
archj101,Archer,Jim,R,L,KC1,P,61
bassn101,Bass,Norm,R,R,KC1,P,61
baueh101,Bauer,Hank,R,R,KC1,OF,61
bertr101,Bertoia,Reno,R,R,KC1,3B,61
boydb102,Boyd,Bob,L,L,KC1,1B,61
bryab101,Bryan,Billy,L,R,KC1,C,61
carea101,Carey,Andy,R,R,KC1,3B,61
causw101,Causey,Wayne,L,R,KC1,3B,61
ciprf101,Cipriani,Frank,R,R,KC1,OF,61
courc101,Courtney,Clint,L,R,KC1,PH,61
coviw101,Covington,Wes,L,R,KC1,OF,61
daleb102,Daley,Bud,L,L,KC1,P,61
delgb101,Del Greco,Bobby,R,R,KC1,OF,61
ditma101,Ditmar,Art,R,R,KC1,P,61
essec101,Essegian,Chuck,R,R,KC1,OF,61
fiscb101,Fischer,Bill,R,R,KC1,P,61
gielp101,Giel,Paul,R,R,KC1,P,61
hankj101,Hankins,Jay,L,R,KC1,OF,61
herbr101,Herbert,Ray,R,R,KC1,P,61
howsd101,Howser,Dick,R,R,KC1,SS,61
johnd103,Johnson,Deron,R,R,KC1,OF,61
johnk102,Johnson,Ken,R,R,KC1,P,61
johns102,Johnson,Stan,L,L,KC1,OF,61
keege101,Keegan,Ed,R,R,KC1,P,61
kirkb101,Kirk,Bill,L,L,KC1,P,61
kliml101,Klimchock,Lou,L,R,KC1,1B,61
kraul102,Krausse,Lew,R,R,KC1,P,61
kunkb101,Kunkel,Bill,R,R,KC1,P,61
larsd102,Larsen,Don,R,R,KC1,P,61
lumpj101,Lumpe,Jerry,L,R,KC1,2B,61
mackg101,MacKenzie,Gordon,R,R,KC1,C,61
mcdem102,McDermott,Mickey,L,L,KC1,P,61
nuxhj101,Nuxhall,Joe,L,L,KC1,P,61
pfisd101,Pfister,Dan,R,R,KC1,P,61
pignj101,Pignatano,Joe,R,R,KC1,C,61
pilaa101,Pilarcik,Al,L,L,KC1,OF,61
posal101,Posada,Leo,R,R,KC1,OF,61
presb101,Prescott,Bobby,R,R,KC1,OF,61
rakoe101,Rakow,Ed,B,R,KC1,P,61
rivej101,Rivera,Jim,L,L,KC1,OF,61
shawb103,Shaw,Bob,R,R,KC1,P,61
shoec101,Shoemaker,Charlie,L,R,KC1,2B,61
siebn101,Siebern,Norm,L,R,KC1,1B,61
stalg103,Staley,Gerry,R,R,KC1,P,61
stepg101,Stephens,Gene,L,R,KC1,OF,61
sullh101,Sullivan,Haywood,R,R,KC1,C,61
throm101,Throneberry,Marv,L,L,KC1,1B,61
tuttb101,Tuttle,Bill,R,R,KC1,OF,61
virgo101,Virgil,Ozzie,R,R,KC1,3B,61
walkj104,Walker,Jerry,B,R,KC1,P,61
wickd101,Wickersham,Dave,R,R,KC1,P,61
wyatj102,Wyatt,John,R,R,KC1,P,61
arded101,Ardell,Dan,L,L,LAA,1B,61
asprk101,Aspromonte,Ken,R,R,LAA,2B,61
avere102,Averill,Earl,R,R,LAA,C,61
becqj101,Becquer,Julio,L,L,LAA,1B,61
bilks101,Bilko,Steve,R,R,LAA,1B,61
bowst101,Bowsfield,Ted,R,L,LAA,P,61
bricf102,Brickell,Fritz,R,R,LAA,SS,61
bridr101,Bridges,Rocky,R,R,LAA,2B,61
burkl102,Burke,Leo,R,R,LAA,PH,61
casaj101,Casale,Jerry,R,R,LAA,P,61
cervb101,Cerv,Bob,R,R,LAA,OF,61
chand102,Chance,Dean,R,R,LAA,P,61
clevt101,Clevenger,Tex,R,R,LAA,P,61
donoj103,Donohue,Jim,R,R,LAA,P,61
durer101,Duren,Ryne,R,R,LAA,P,61
fowla101,Fowler,Art,R,R,LAA,P,61
fregj101,Fregosi,Jim,R,R,LAA,SS,61
garvn102,Garver,Ned,R,R,LAA,P,61
grbae101,Grba,Eli,R,R,LAA,P,61
hamlk101,Hamlin,Ken,R,R,LAA,SS,61
hemar101,Heman,Russ,R,R,LAA,P,61
huntk102,Hunt,Ken,R,R,LAA,OF,61
jamej101,James,Johnny,L,R,LAA,P,61
johnl104,Johnson,Lou,R,R,LAA,OF,61
klinr102,Kline,Ron,R,R,LAA,P,61
klust101,Kluszewski,Ted,L,L,LAA,1B,61
koppj101,Koppe,Joe,R,R,LAA,SS,61
leekg101,Leek,Gene,R,R,LAA,3B,61
mcbrk101,McBride,Ken,R,R,LAA,P,61
moelr101,Moeller,Ron,L,L,LAA,P,61
morab101,Moran,Billy,R,R,LAA,2B,61
morgt101,Morgan,Tom,R,R,LAA,P,61
peara102,Pearson,Albie,L,L,LAA,OF,61
riced101,Rice,Del,R,R,LAA,C,61
rodgb102,Rodgers,Buck,B,R,LAA,C,61
sadoe101,Sadowski,Ed,R,R,LAA,C,61
satrt101,Satriano,Tom,L,R,LAA,3B,61
sempr101,Semproch,Ray,R,R,LAA,P,61
sprij102,Spring,Jack,R,L,LAA,P,61
sprob102,Sprout,Bob,L,L,LAA,P,61
tannc101,Tanner,Chuck,L,L,LAA,OF,61
thomg102,Thomas,George,R,R,LAA,OF,61
thoml103,Thomas,Lee,L,L,LAA,OF,61
throf101,Throneberry,Faye,L,R,LAA,OF,61
wagnl101,Wagner,Leon,L,R,LAA,OF,61
yoste101,Yost,Eddie,R,R,LAA,3B,61
asprb101,Aspromonte,Bob,R,R,LAN,3B,61
camid101,Camilli,Doug,R,R,LAN,C,61
crair101,Craig,Roger,R,R,LAN,P,61
davit103,Davis,Tommy,R,R,LAN,OF,61
daviw102,Davis,Willie,L,L,LAN,OF,61
demed101,Demeter,Don,R,R,LAN,OF,61
drysd101,Drysdale,Don,R,R,LAN,P,61
fairr101,Fairly,Ron,L,L,LAN,OF,61
farrt101,Farrell,Turk,R,R,LAN,P,61
gillj102,Gilliam,Jim,B,R,LAN,3B,61
goldj102,Golden,Jim,L,R,LAN,P,61
harkt101,Harkness,Tim,L,L,LAN,1B,61
hodgg101,Hodges,Gil,R,R,LAN,1B,61
howaf102,Howard,Frank,R,R,LAN,OF,61
koufs101,Koufax,Sandy,R,L,LAN,P,61
larkn101,Larker,Norm,L,L,LAN,1B,61
lillb101,Lillis,Bob,R,R,LAN,3B,61
moonw101,Moon,Wally,L,R,LAN,OF,61
nealc101,Neal,Charlie,R,R,LAN,2B,61
ortep101,Ortega,Phil,R,R,LAN,P,61
palme101,Palmquist,Ed,R,R,LAN,P,61
perrr101,Perranoski,Ron,L,L,LAN,P,61
podrj101,Podres,Johnny,L,L,LAN,P,61
roebe101,Roebuck,Ed,R,R,LAN,P,61
rosej101,Roseboro,John,L,R,LAN,C,61
sherl101,Sherry,Larry,R,R,LAN,P,61
shern102,Sherry,Norm,R,R,LAN,C,61
smitc105,Smith,Charley,R,R,LAN,3B,61
snidd101,Snider,Duke,L,R,LAN,OF,61
spend101,Spencer,Daryl,R,R,LAN,3B,61
warwc101,Warwick,Carl,R,L,LAN,OF,61
willm102,Wills,Maury,B,R,LAN,SS,61
wills102,Williams,Stan,R,R,LAN,P,61
windg101,Windhorn,Gordie,R,R,LAN,OF,61
allib103,Allison,Bob,R,R,MIN,OF,61
altoj101,Altobelli,Joe,L,L,MIN,OF,61
arrig101,Arrigo,Gerry,L,L,MIN,P,61
batte101,Battey,Earl,R,R,MIN,C,61
becqj101,Becquer,Julio,L,L,MIN,1B,61
bertr101,Bertoia,Reno,R,R,MIN,3B,61
brucf101,Bruckbauer,Fred,R,R,MIN,P,61
consb101,Consolo,Billy,R,R,MIN,2B,61
cuetd101,Cueto,Bert,R,R,MIN,P,61
dobbd101,Dobbek,Dan,L,R,MIN,OF,61
dottg101,Dotter,Gary,L,L,MIN,P,61
gardb101,Gardner,Billy,R,R,MIN,2B,61
gielp101,Giel,Paul,R,R,MIN,P,61
greel101,Green,Lenny,L,L,MIN,OF,61
henrr101,Henry,Ron,R,R,MIN,C,61
jacoj101,Jacobs,Jake,R,R,MIN,OF,61
kaatj101,Kaat,Jim,L,L,MIN,P,61
killh102,Killebrew,Harmon,R,R,MIN,1B,61
kralj101,Kralick,Jack,L,L,MIN,P,61
lee-d102,Lee,Don,R,R,MIN,P,61
lemoj101,Lemon,Jim,R,R,MIN,OF,61
lepct101,Lepcio,Ted,R,R,MIN,3B,61
martb105,Martin,Billy,R,R,MIN,2B,61
mcded101,McDevitt,Danny,L,L,MIN,P,61
mincd101,Mincher,Don,L,R,MIN,1B,61
moorr101,Moore,Ray,R,R,MIN,P,61
narah101,Naragon,Hal,L,R,MIN,C,61
palme101,Palmquist,Ed,R,R,MIN,P,61
pascc102,Pascual,Camilo,R,R,MIN,P,61
pleib101,Pleis,Bill,L,L,MIN,P,61
ramop101,Ramos,Pedro,B,R,MIN,P,61
rollr101,Rollins,Rich,R,R,MIN,2B,61
sadot101,Sadowski,Ted,R,R,MIN,P,61
schra101,Schroll,Al,R,R,MIN,P,61
snydj103,Snyder,Jim,R,R,MIN,2B,61
stanl101,Stange,Lee,R,R,MIN,P,61
stobc101,Stobbs,Chuck,L,L,MIN,P,61
tuttb101,Tuttle,Bill,R,R,MIN,3B,61
valdj102,Valdivielso,Jose,R,R,MIN,SS,61
valoe101,Valo,Elmer,L,R,MIN,OF,61
versz101,Versalles,Zoilo,R,R,MIN,SS,61
whisp101,Whisenant,Pete,R,R,MIN,OF,61
aaroh101,Aaron,Hank,R,R,MLN,OF,61
adcoj101,Adcock,Joe,R,R,MLN,1B,61
antoj103,Antonelli,Johnny,L,L,MLN,P,61
bollf101,Bolling,Frank,R,R,MLN,2B,61
boydb102,Boyd,Bob,L,L,MLN,1B,61
brung101,Brunet,George,R,L,MLN,P,61
buhlb101,Buhl,Bob,R,R,MLN,P,61
burdl101,Burdette,Lew,R,R,MLN,P,61
chrin101,Chrisley,Neil,L,R,MLN,PH,61
cimog101,Cimoli,Gino,R,R,MLN,OF,61
clont101,Cloninger,Tony,R,R,MLN,P,61
coviw101,Covington,Wes,L,R,MLN,OF,61
crand102,Crandall,Del,R,R,MLN,C,61
demej101,DeMerit,John,R,R,MLN,OF,61
drabm101,Drabowsky,Moe,R,R,MLN,P,61
hendb101,Hendley,Bob,R,L,MLN,P,61
jonem102,Jones,Mack,L,R,MLN,OF,61
lau-c101,Lau,Charlie,L,R,MLN,C,61
logaj101,Logan,Johnny,R,R,MLN,SS,61
mackk101,MacKenzie,Ken,R,L,MLN,P,61
mantf101,Mantilla,Felix,R,R,MLN,SS,61
martb105,Martin,Billy,R,R,MLN,PH,61
mathe101,Mathews,Eddie,L,R,MLN,3B,61
mayel101,Maye,Lee,L,R,MLN,OF,61
mcmad102,McMahon,Don,R,R,MLN,P,61
mcmir101,McMillan,Roy,R,R,MLN,SS,61
mores101,Morehead,Seth,L,L,MLN,P,61
nottd101,Nottebart,Don,R,R,MLN,P,61
olivc101,Olivo,Chi-Chi,R,R,MLN,P,61
pichr101,Piche,Ron,R,R,MLN,P,61
raymc101,Raymond,Claude,R,R,MLN,P,61
roacm101,Roach,Mel,R,R,MLN,OF,61
roofp101,Roof,Phil,R,R,MLN,C,61
spahw101,Spahn,Warren,L,L,MLN,P,61
spana101,Spangler,Al,L,L,MLN,OF,61
taylh102,Taylor,Hawk,R,R,MLN,OF,61
thomf103,Thomas,Frank,R,R,MLN,OF,61
torrj101,Torre,Joe,R,R,MLN,C,61
whits103,White,Sammy,R,R,MLN,C,61
willc104,Willey,Carl,R,R,MLN,P,61
arrol101,Arroyo,Luis,L,L,NYA,P,61
berry101,Berra,Yogi,L,R,NYA,OF,61
blanj101,Blanchard,Johnny,L,R,NYA,C,61
boyec102,Boyer,Clete,R,R,NYA,3B,61
cervb101,Cerv,Bob,R,R,NYA,OF,61
clevt101,Clevenger,Tex,R,R,NYA,P,61
coatj101,Coates,Jim,R,R,NYA,P,61
daleb102,Daley,Bud,L,L,NYA,P,61
demaj101,DeMaestri,Joe,R,R,NYA,SS,61
ditma101,Ditmar,Art,R,R,NYA,P,61
downa101,Downing,Al,R,L,NYA,P,61
durer101,Duren,Ryne,R,R,NYA,P,61
fordw101,Ford,Whitey,L,L,NYA,P,61
gardb101,Gardner,Billy,R,R,NYA,3B,61
gondj101,Gonder,Jesse,L,R,NYA,PH,61
haleb101,Hale,Bob,L,L,NYA,1B,61
howae101,Howard,Elston,R,R,NYA,C,61
jamej101,James,Johnny,L,R,NYA,P,61
johnd103,Johnson,Deron,R,R,NYA,3B,61
kubet101,Kubek,Tony,L,R,NYA,SS,61
lopeh101,Lopez,Hector,R,R,NYA,OF,61
maasd101,Maas,Duke,R,R,NYA,P,61
mantm101,Mantle,Mickey,B,R,NYA,OF,61
marir101,Maris,Roger,L,R,NYA,OF,61
mcded101,McDevitt,Danny,L,L,NYA,P,61
reedj101,Reed,Jack,R,R,NYA,OF,61
renih101,Reniff,Hal,R,R,NYA,P,61
richb102,Richardson,Bobby,R,R,NYA,2B,61
shelr101,Sheldon,Rollie,R,R,NYA,P,61
skowb101,Skowron,Bill,R,R,NYA,1B,61
stafb101,Stafford,Bill,R,R,NYA,P,61
terrr101,Terry,Ralph,R,R,NYA,P,61
thoml103,Thomas,Lee,L,L,NYA,PH,61
torge101,Torgeson,Earl,L,L,NYA,1B,61
trest101,Tresh,Tom,B,R,NYA,SS,61
turlb101,Turley,Bob,R,R,NYA,P,61
amarr101,Amaro,Ruben,R,R,PHI,SS,61
baldj101,Baldschun,Jack,R,R,PHI,P,61
browp101,Brown,Paul,R,R,PHI,P,61
buzhj101,Buzhardt,John,R,R,PHI,P,61
callj101,Callison,Johnny,L,R,PHI,OF,61
cokej101,Coker,Jimmie,R,R,PHI,C,61
colec105,Coleman,Choo Choo,L,R,PHI,C,61
coviw101,Covington,Wes,L,R,PHI,OF,61
currt101,Curry,Tony,L,L,PHI,OF,61
dalrc101,Dalrymple,Clay,L,R,PHI,C,61
delgb101,Del Greco,Bobby,R,R,PHI,OF,61
demed101,Demeter,Don,R,R,PHI,OF,61
farrt101,Farrell,Turk,R,R,PHI,P,61
ferrd102,Ferrarese,Don,R,L,PHI,P,61
gonzt101,Gonzalez,Tony,L,R,PHI,OF,61
greed101,Green,Dallas,L,R,PHI,P,61
herrp101,Herrera,Pancho,R,R,PHI,1B,61
johnd106,Johnson,Darrell,R,R,PHI,C,61
kenda101,Kenders,Al,R,R,PHI,C,61
koppj101,Koppe,Joe,R,R,PHI,SS,61
lehmk101,Lehman,Ken,L,L,PHI,P,61
mahaa102,Mahaffey,Art,R,R,PHI,P,61
malkb101,Malkmus,Bobby,R,R,PHI,2B,61
meyej101,Meyer,Jack,R,R,PHI,P,61
neemc101,Neeman,Cal,R,R,PHI,C,61
owenj101,Owens,Jim,R,R,PHI,P,61
rober102,Roberts,Robin,B,R,PHI,P,61
sadob101,Sadowski,Bob,L,R,PHI,3B,61
shorc102,Short,Chris,R,L,PHI,P,61
smitb104,Smith,Bobby,R,R,PHI,OF,61
smitc105,Smith,Charley,R,R,PHI,3B,61
sullf101,Sullivan,Frank,R,R,PHI,P,61
taylt101,Taylor,Tony,R,R,PHI,2B,61
valoe101,Valo,Elmer,L,R,PHI,OF,61
walll101,Walls,Lee,R,R,PHI,1B,61
waltk101,Walters,Ken,R,R,PHI,OF,61
willg101,Williams,George,R,R,PHI,2B,61
woodj103,Woods,Jim,R,R,PHI,3B,61
bakeg101,Baker,Gene,R,R,PIT,3B,61
burgs101,Burgess,Smoky,L,R,PIT,C,61
chent101,Cheney,Tom,R,R,PIT,P,61
chrij101,Christopher,Joe,R,R,PIT,OF,61
cimog101,Cimoli,Gino,R,R,PIT,OF,61
clemr101,Clemente,Roberto,R,R,PIT,OF,61
clend101,Clendenon,Donn,R,R,PIT,OF,61
facer101,Face,Roy,R,R,PIT,P,61
fossl101,Foss,Larry,R,R,PIT,P,61
frane101,Francis,Earl,R,R,PIT,P,61
frieb102,Friend,Bob,R,R,PIT,P,61
gibbj102,Gibbon,Joe,R,L,PIT,P,61
greef101,Green,Fred,R,L,PIT,P,61
groad101,Groat,Dick,R,R,PIT,SS,61
haddh101,Haddix,Harvey,L,L,PIT,P,61
hoakd101,Hoak,Don,R,R,PIT,3B,61
jacka101,Jackson,Al,L,L,PIT,P,61
labic101,Labine,Clem,R,R,PIT,P,61
law-v101,Law,Vern,R,R,PIT,P,61
leppd101,Leppert,Don,R,R,PIT,C,61
logaj101,Logan,Johnny,R,R,PIT,3B,61
mazeb101,Mazeroski,Bill,R,R,PIT,2B,61
mcbea101,McBean,Al,R,R,PIT,P,61
mejir101,Mejias,Roman,R,R,PIT,OF,61
mizew101,Mizell,Vinegar Bend,R,L,PIT,P,61
moryw101,Moryn,Walt,L,R,PIT,OF,61
nelsr103,Nelson,Rocky,L,L,PIT,1B,61
oldib101,Oldis,Bob,R,R,PIT,C,61
schod101,Schofield,Dick,B,R,PIT,3B,61
shanb102,Shantz,Bobby,R,L,PIT,P,61
skinb101,Skinner,Bob,L,R,PIT,OF,61
smith106,Smith,Hal,R,R,PIT,C,61
stuad101,Stuart,Dick,R,R,PIT,1B,61
sturt101,Sturdivant,Tom,L,R,PIT,P,61
umbrj101,Umbricht,Jim,R,R,PIT,P,61
virdb101,Virdon,Bill,L,R,PIT,OF,61
wittr101,Witt,Red,R,R,PIT,P,61
alouf101,Alou,Felipe,R,R,SFN,OF,61
aloum101,Alou,Matty,L,L,SFN,OF,61
amalj101,Amalfitano,Joey,R,R,SFN,2B,61
baile101,Bailey,Ed,L,R,SFN,C,61
blasd101,Blasingame,Don,L,R,SFN,PH,61
bolib101,Bolin,Bobby,R,R,SFN,P,61
bowme101,Bowman,Ernie,R,R,SFN,2B,61
brese101,Bressoud,Eddie,R,R,SFN,SS,61
cepeo101,Cepeda,Orlando,R,R,SFN,1B,61
davej101,Davenport,Jim,R,R,SFN,3B,61
duffj102,Duffalo,Jim,R,R,SFN,P,61
farlb101,Farley,Bob,L,L,SFN,OF,61
fishe102,Fisher,Eddie,R,R,SFN,P,61
hallt102,Haller,Tom,L,R,SFN,C,61
hillc101,Hiller,Chuck,L,R,SFN,2B,61
jones105,Jones,Sam,R,R,SFN,P,61
kuenh101,Kuenn,Harvey,R,R,SFN,OF,61
landh101,Landrith,Hobie,L,R,SFN,C,61
lemad103,LeMay,Dick,L,L,SFN,P,61
loesb101,Loes,Billy,R,R,SFN,P,61
marij101,Marichal,Juan,R,R,SFN,P,61
marsj101,Marshall,Jim,L,L,SFN,1B,61
maysw101,Mays,Willie,R,R,SFN,OF,61
mccom103,McCormick,Mike,L,L,SFN,P,61
mccow101,McCovey,Willie,L,L,SFN,1B,61
